REFERENCE_ID,PMID,WOSID,DOI,TITLE,AUTHORS,YEAR,ABSTRACT,header_num_2013,header_text_2013,header_num_2020,header_text_2020
156177,18847462,WOS:000260335800001,10.1186/1476-069X-7-48,Particulate air pollution and survival in a COPD cohort,"Zanobetti, A; Bind, MAC; Schwartz, J",2008,"Background: Several studies have shown cross-sectional associations between long term exposure to particulate air pollution and survival in general population or convenience cohorts. Less is known about susceptibility, or year to year changes in exposure. We investigated whether particles were associated with survival in a cohort of persons with COPD in 34 US cities, eliminating the usual cross-sectional exposure and treating PM10 as a within city time varying exposure.

Methods: Using hospital discharge data, we constructed a cohort of persons discharged alive with chronic obstructive pulmonary disease using Medicare data between 1985 and 1999. 12-month averages of PM10 were merged to the individual annual follow up in each city. We applied Cox's proportional hazard regression model in each city, with adjustment for individual risk factors.

Results: We found significant associations in the survival analyses for single year and multiple lag exposures, with a hazard ratio for mortality for an increase of 10 ?g/m3 PM10 over the previous 4 years of 1.22 (95% CI: 1.17?1.27).

Conclusion: Persons discharged alive for COPD have substantial mortality risks associated with exposure to particles. The risk is evident for exposure in the previous year, and higher in a 4 year distributed lag model. These risks are significantly greater than seen in time series analyses.",7.7,Mortality,0,0
156433,18328105,WOS:000255178800001,10.1186/1476-069X-7-10,"Breath acidification in adolescent runners exposed to atmospheric pollution: A prospective, repeated measures observational study","Ferdinands, JM; Crawford, CA; Greenwald, R; Van Sickle, D; Hunter, E; Teague, WG",2008,"Background: Vigorous outdoors exercise during an episode of air pollution might cause airway
inflammation. The purpose of this study was to examine the effects of vigorous outdoor exercise
during peak smog season on breath pH, a biomarker of airway inflammation, in adolescent athletes.
Methods: We measured breath pH both pre- and post-exercise on ten days during peak smog
season in 16 high school athletes engaged in daily long-distance running in a downwind suburb of
Atlanta. The association of post-exercise breath pH with ambient ozone and particulate matter
concentrations was tested with linear regression.
Results: We collected 144 pre-exercise and 146 post-exercise breath samples from 16 runners
(mean age 14.9 years, 56% male). Median pre-exercise breath pH was 7.58 (interquartile range: 6.90
to 7.86) and did not change significantly after exercise. We observed no significant association
between ambient ozone or particulate matter and post-exercise breath pH. However both preand
post-exercise breath pH were strikingly low in these athletes when compared to a control
sample of 14 relatively sedentary healthy adults and to published values of breath pH in healthy
subjects.
Conclusion: Although we did not observe an acute effect of air pollution exposure during
exercise on breath pH, breath pH was surprisingly low in this sample of otherwise healthy longdistance
runners. We speculate that repetitive vigorous exercise may induce airway acidification.",6.2.3.2,Epidemiology,0,0
156448,18414626,WOS:000254566500025,10.1289/ehp.10777,The impact of secondary particles on the association between ambient ozone and mortality,"Franklin, M; Schwartz, J",2008,"BACKGROUND: Although several previous studies have found a positive association between ambient ozone and mortality, the observed effect may be confounded by other secondary pollutants that are produced concurrently with ozone.

OBJECTIVES: We addressed the question of whether the ozone-mortality relationship is entirely a reflection of the adverse effect of ozone, or whether it is, at least in part, an effect of other secondary pollutants.

METHODS: Separate time-series models were fit to 3-6 years of data between 2000 and 2005 from 18 U.S. communities. The association between nonaccidental mortality was examined with ozone alone and with ozone after adjustment for fine particle mass, sulfate, organic carbon, or nitrate concentrations. The effect estimates from each of these models were pooled using a random-effects meta-analysis to obtain an across-community average.

RESULTS: We found a 0.89% [95% confidence interval (CI), 0.45-1.33%] increase in nonaccidental mortality with a 10-ppb increase in same-day 24-hr summertime ozone across the 18 communities. After adjustment for PM(2.5) (particulate matter with aerodynamic diameter <or= 2.5 microm) mass or nitrate, this estimate decreased slightly; but when adjusted for particle sulfate, the estimate was substantially reduced to 0.58% (95% CI, -0.33 to 1.49%).

CONCLUSIONS: Our results demonstrate that the association between ozone and mortality is confounded by particle sulfate, suggesting that some secondary particle pollutants could be responsible for part of the observed ozone effect.",6.6.2,Associations of Mortality and Short-Term O3 Exposure ,6.3.1,Short Term Ozone Exposure and Mortality: Data Tables
156515,18709144,WOS:000258270200024,10.1289/ehp.10689,Adverse cardiovascular effects with acute particulate matter and ozone exposures: Interstrain variation in mice,"Hamade, AK; Rabold, R; Tankersley, CG",2008,"OBJECTIVES: Increased ambient particulate matter (PM) levels are associated with cardiovascular morbidity and mortality, as shown by numerous epidemiology studies. Few studies have investigated the role of copollutants, such as ozone, in this association. Furthermore, the mechanisms by which PM affects cardiac function remain uncertain. We hypothesized that PM and O(3) induce adverse cardiovascular effects in mice and that these effects are strain dependent. STUDY DESIGN: After implanting radiotelemeters to measure heart rate (HR) and HR variability (HRV) parameters, we exposed C57Bl/6J (B6), C3H/HeJ (HeJ), and C3H/HeOuJ (OuJ) inbred mouse strains to three different daily exposures of filtered air (FA), carbon black particles (CB), or O(3) and CB sequentially [O(3)CB; for CB, 536 +/- 24 microg/m(3); for O(3), 584 +/- 35 ppb (mean +/- SE)]. RESULTS: We observed significant changes in HR and HRV in all strains due to O(3)CB exposure, but not due to sequential FA and CB exposure (FACB). The data suggest that primarily acute HR and HRV effects occur during O(3)CB exposure, especially in HeJ and OuJ mice. For example, HeJ and OuJ mice demonstrated dramatic increases in HRV parameters associated with marked brady-cardia during O(3)CB exposure. In contrast, depressed HR responses occurred in B6 mice without detectable changes in HRV parameters. CONCLUSIONS: These findings demonstrate that important interstrain differences exist with respect to PM- and O(3)-induced cardiac effects. This interstrain variation suggests that genetic factors may modulate HR regulation in response to and recuperation from acute copollutant exposures.",6.3.3,Toxicology,0,0
156594,18079764,WOS:000251751900007,10.1038/sj.jes.7500627,"Characterization of PM2.5, gaseous pollutants, and meteorological interactions in the context of time-series health effects models","Ito, K; Thurston, GD; Silverman, RA",2007,"Associations of particulate matter (PM) and ozone with morbidity and mortality have been reported in many recent observational epidemiology studies. These studies often considered other gaseous co-pollutants also as potential confounders, including nitrogen dioxide (NO2), sulfur dioxide (SO2), and carbon monoxide (CO). However, because each of these air pollutants can have different seasonal patterns and chemical interactions, the estimation and interpretation of each pollutant's individual risk estimates may not be straightforward. Multi-collinearity among the air pollution and weather variables also leaves the possibility of confounding and over- or under-fitting of meteorological variables, thereby potentially influencing the health effect estimates for the various pollutants in differing ways. To investigate these issues, we examined the temporal relationships among air pollution and weather variables in the context of air pollution health effects models. We compiled daily data for PM less than 2.5 mum (PM2.5), ozone, NO2, SO2, CO, temperature, dew point, relative humidity, wind speed, and barometric pressure for New York City for the years 1999-2002. We conducted several sets of analyses to characterize air pollution and weather data interactions, to assess different aspects of these data issues: (1) spatial/temporal variation of PM2.5 and gaseous pollutants measured at multiple monitors; (2) temporal relationships among air pollution and weather variables; and (3) extent and nature of multi-collinearity of air pollution and weather variables in the context of health effects models. The air pollution variables showed a varying extent of intercorrelations with each other and with weather variables, and these correlations also varied across seasons. For example, NO2 exhibited the strongest negative correlation with wind speed among the pollutants considered, while ozone's correlation with PM2.5 changed signs across the seasons (positive in summer and negative in winter). The extent of multi-collinearity problems also varied across pollutants and choice of health effects models commonly used in the literature. These results indicate that the health effects regression need to be run by season for some pollutants to provide the most meaningful results. We also find that model choice and interpretation needs to take into consideration the varying pollutant concurvities with the model co-variables in each pollutant's health effects model specification. Finally, we provide an example for analysis of associations between these air pollutants and asthma emergency department visits in New York City, which evaluate the relationship between the various pollutants' risk estimates and their respective concurvities, and discuss the limitations that these results imply about the interpretability of multi-pollutant health effects models.",6.2.7.1,Summary of Findings from 26 O3 AQCD,3.1.5.2,Emergency Department (ED) Visits
156621,18795161,WOS:000259020100032,10.1289/ehp.10851,"Season, sex, age, and education as modifiers of the effects of outdoor air pollution on daily mortality in Shanghai, China: The Public Health and Air Pollution in Asia (PAPA) Study","Kan, H; London, SJ; Chen, G; Zhang, Y; Song, G; Zhao, N; Jiang, L; Chen, B",2008,"BACKGROUND: Various factors can modify the health effects of outdoor air pollution. Prior findings about modifiers are inconsistent, and most of these studies were conducted in developed countries. OBJECTIVES: We conducted a time-series analysis to examine the modifying effect of season, sex, age, and education on the association between outdoor air pollutants [particulate matter < 10 microm in aerodynamic diameter (PM(10)), sulfur dioxide, nitrogen dioxide, and ozone] and daily mortality in Shanghai, China, using 4 years of daily data (2001-2004). METHODS: Using a natural spline model to analyze the data, we examined effects of air pollution for the warm season (April-September) and cool season (October-March) separately. For total mortality, we examined the association stratified by sex and age. Stratified analysis by educational attainment was conducted for total, cardiovascular, and respiratory mortality. RESULTS: Outdoor air pollution was associated with mortality from all causes and from cardiorespiratory diseases in Shanghai. An increase of 10 mug/m(3) in a 2-day average concentration of PM(10), SO(2), NO(2), and O(3) corresponds to increases in all-cause mortality of 0.25% [95% confidence interval (CI), 0.14-0.37), 0.95% (95% CI, 0.62-1.28), 0.97% (95% CI, 0.66-1.27), and 0.31% (95% CI, 0.04-0.58), respectively. The effects of air pollutants were more evident in the cool season than in the warm season, and females and the elderly were more vulnerable to outdoor air pollution. Effects of air pollution were generally greater in residents with low educational attainment (illiterate or primary school) compared with those with high educational attainment (middle school or above). CONCLUSIONS: Season, sex, age, and education may modify the health effects of outdoor air pollution in Shanghai. These findings provide new information about the effects of modifiers on the relationship between daily mortality and air pollution in developing countries and may have implications for local environmental and social policies.",8.3.1.2,Older Adults ,0,0
156760,18647382,WOS:000259403900001,10.1186/1476-069X-7-39,"A 10-year time-series analysis of respiratory and cardiovascular morbidity in Nicosia, Cyprus: The effect of short-term changes in air pollution and dust storms","Middleton, N; Yiallouros, P; Kleanthous, S; Kolokotroni, O; Schwartz, J; Dockery, DW; Demokritou, P; Koutrakis, P",2008,"BACKGROUND: To date, a substantial body of research has shown adverse health effects of short-term changes in levels of air pollution. Such associations have not been investigated in smaller size cities in the Eastern Mediterranean. A particular feature in the region is dust blown from the Sahara a few times a year resulting in extreme PM10 concentrations. It is not entirely clear whether such natural phenomena pose the same risks. METHODS: The effect of changes in daily levels of particulate matter (PM10) and ozone (O3) on hospitalization for all, cardiovascular and respiratory causes in the two hospitals in Nicosia during 1 January 1995 and 30 December 2004 was investigated using generalized additive Poisson models after controlling for long- and short-term patterns as well as for the effect of weather. Meteorological records were reviewed to identify dust-storm days and analyses were repeated to quantify their effect on cardio-respiratory morbidity. RESULTS: For every 10 microg/m3 increase in daily average PM10 concentrations, there was a 0.9% (95%CI: 0.6%, 1.2%) increase in all-cause and 1.2% (95%CI: -0.0%, 2.4%) increase in cardiovascular admissions. With respect to respiratory causes, an effect was observed only in the warm months. No lagged effects with levels of PM10 were observed. In contrast, positive associations with levels of ozone were only observed the two days prior to admission. These appeared stronger for cardiovascular causes and independent of the effect of PM. All-cause and cardiovascular admissions were 4.8% (95%CI: 0.7%, 9.0%) and 10.4% (95%CI: -4.7%, 27.9%) higher on dust storm days respectively. In both cases the magnitude of effect was comparable to that seen on the quartile of non-storm days with the highest levels of PM10. CONCLUSION: We observed an increased risk of hospitalization at elevated levels of particulate matter and ozone generally consistent with the magnitude seen across several European cities. We also observed an increased risk of hospitalization on dust storm days, particularly for cardiovascular causes. While inference from these associations is limited due to the small number of dust storm days in the study period, it would appear imperative to issue health warnings for these natural events, particularly directed towards vulnerable population groups.",6.3.2.7,Hospital Admissions and Emergency Department Visits,0,0
156914,18226073,WOS:000252588900018,10.1111/j.1742-7843.2007.00161.x,Ambient air pollution and adverse birth outcomes: Methodologic issues in an emerging field,"Ritz, B; Wilhelm, M",2008,"Since the mid-1990s, the number of studies linking air pollutants to low birthweight, small for gestational age, preterm birth and cardiac birth defects has grown steadily. This MiniReview (in conjunction with the May 2007 International Conference on Foetal Programming and Development Toxicity) highlights key methodological issues surrounding this research area, based on our experiences in Southern California. All 'criteria' air pollutants have been linked to birth outcomes. Our own studies found most consistent associations for carbon monoxide and particles. Traffic exhaust toxins are possible causative agents, but air monitoring data relied on by almost all existing studies inadequately capture their intracommunity variability in concentrations. Exposure assessment might be improved by biomarkers and land use-based regression modelling or information on time-activity patterns. Foetal development provides unique opportunities to study exposures acting during narrow susceptibility windows. A time-series approach by design controls for confounders that do not vary temporally but can only address short-term acute effects. Studies employing spatial or medium-term (trimester-specific) temporal contrasts may be more susceptible to residual confounding, and studies adjusting only for risk factors recorded on birth certificates have been criticized. Findings from our recent study in Southern California indicate that air pollution effect estimates are not markedly influenced by risk factors not provided on birth certificates. Yet, studies collecting detailed risk factor information in other geographic regions may be needed to further evaluate the extent of residual confounding in record-based analyses. Investigating biological mechanisms (e.g. using ultrasound measurements and biomarkers for hypothesized pathways) is an important remaining issue.",7.4,Reproductive and Developmental Effects ,0,0
156985,18560536,WOS:000256254100033,10.1289/ehp.11074,Meeting report: Atmospheric pollution and human reproduction,"Slama, R; Darrow, L; Parker, J; Woodruff, TJ; Strickland, M; Nieuwenhuijsen, M; Glinianaia, S; Hoggatt, KJ; Kannan, S; Hurley, F; Kalinka, J; Sram, R; Brauer, M; Wilhelm, M; Heinrich, J; Ritz, B",2008,"BACKGROUND: There is a growing body of epidemiologic literature reporting associations between atmospheric pollutants and reproductive outcomes, particularly birth weight and gestational duration. OBJECTIVES: The objectives of our international workshop were to discuss the current evidence, to identify the strengths and weaknesses of published epidemiologic studies, and to suggest future directions for research. DISCUSSION: Participants identified promising exposure assessment tools, including exposure models with fine spatial and temporal resolution that take into account time-activity patterns. More knowledge on factors correlated with exposure to air pollution, such as other environmental pollutants with similar temporal variations, and assessment of nutritional factors possibly influencing birth outcomes would help evaluate importance of residual confounding. Participants proposed a list of points to report in future publications on this topic to facilitate research syntheses. Nested case-control studies analyzed using two-phase statistical techniques and development of cohorts with extensive information on pregnancy behaviors and biological samples are promising study designs. Issues related to the identification of critical exposure windows and potential biological mechanisms through which air pollutants may lead to intrauterine growth restriction and premature birth were reviewed. CONCLUSIONS: To make progress, this research field needs input from toxicology, exposure assessment, and clinical research, especially to aid in the identification and exposure assessment of feto-toxic agents in ambient air, in the development of early markers of adverse reproductive outcomes, and of relevant biological pathways. In particular, additional research using animal models would help better delineate the biological mechanisms underpinning the associations reported in human studies.",7.4,Reproductive and Developmental Effects ,0,0
157151,18795162,WOS:000259020100033,10.1289/ehp.10850,"The effects of air pollution on mortality in socially deprived urban areas in Hong Kong, China","Wong, CM; Ou, CQ; Chan, KP; Chau, YK; Thach, TQ; Yang, L; Chung, RY; Thomas, GN; Peiris, JS; Wong, TW; Hedley, AJ; Lam, TH",2008,"BACKGROUND: Poverty is a major determinant of population health, but little is known about its role in modifying air pollution effects.

OBJECTIVES: We set out to examine whether people residing in socially deprived communities are at higher mortality risk from ambient air pollution.

METHODS: This study included 209 tertiary planning units (TPUs), the smallest units for town planning in the Special Administrative Region of Hong Kong, China. The socioeconomic status of each TPU was measured by a social deprivation index (SDI) derived from the proportions of the population with a) unemployment, b) monthly household income < US$250, c) no schooling at all, d) one-person household, e) never-married status, and f ) subtenancy, from the 2001 Population Census. TPUs were classified into three levels of SDI: low, middle, and high. We performed time-series analysis with Poisson regression to examine the association between changes in daily concentrations of ambient air pollution and daily number of deaths in each SDI group for the period from January 1996 to December 2002. We evaluated the differences in pollution effects between different SDI groups using a case-only approach with logistic regression.

RESULTS: We found significant associations of nitrogen dioxide, sulfur dioxide, particulate matter with aerodynamic diameter < 10 mum, and ozone with all nonaccidental and cardiovascular mortality in areas of middle or high SDI (p < 0.05). Health outcomes, measured as all nonaccidental, cardiovascular, and respiratory mortality, in people residing in high SDI areas were more strongly associated with SO(2) and NO(2) compared with those in middle or low SDI areas.

CONCLUSIONS: Neighborhood socioeconomic deprivation increases mortality risks associated with air pollution.",8.3.3,Socioeconomic Status ,0,0
157160,18569620,WOS:000257029900005,10.1080/15287390802114428,"Air pollution and hospital admissions for congestive heart failure in a subtropical city: Taipei, Taiwan","Yang, CY",2008,"This study was undertaken to determine whether there was an association between air pollutant levels and hospital admissions for congestive heart failure (CHF) in Taipei, Taiwan. Hospital admissions for CHF and ambient air pollution data for Taipei were obtained for the period from 1996 to 2004. The relative risk of hospital admission was estimated using a case-crossover approach, controlling for weather variables, day of the week, seasonality, and long-term time trends. In the single-pollutant model, the number of CHF admissions was significantly associated with the environmental presence of the contaminants particulate matter (PM(10)), nitrogen dioxide (NO(2)), carbon monoxide (CO), and ozone (O(3)) on warm days (>20 degrees C). However, statistically significant positive effects on increased CHF admissions on cool days (<20 degrees C) was observed only for CO levels. For the two-pollutant model, NO(2) and O(3) were significant in combination with each of the other four pollutants on warm days for enhanced CHF admissions. This study provides evidence that higher levels of ambient air pollutants increase the risk of hospital admissions for CHF.",6.3.2.7,Hospital Admissions and Emergency Department Visits,0,0
157999,16343714,WOS:000237772200018,10.1016/j.envpol.2005.09.024,Field responses of Prunus serotina and Asclepias syriaca to ozone around southern Lake Michigan,"Bennett, JP; Jepsen, EA; Roth, JA",2006,"Higher ozone concentrations east of southern Lake Michigan compared to west of the lake were used to test hypotheses about injury and growth effects on two plant species. We measured approximately 1000 black cherry trees and over 3000 milkweed stems from 1999 to 2001 for this purpose. Black cherry branch elongation and milkweed growth and pod formation were significantly higher west of Lake Michigan while ozone injury was greater east of Lake Michigan. Using classification and regression tree (CART) analyses we determined that departures from normal precipitation, soil nitrogen and ozone exposure/peak hourly concentrations were the most important variables affecting cherry branch elongation, and milkweed stem height and pod formation. The effects of ozone were not consistently comparable with the effects of soil nutrients, weather, insect or disease injury, and depended on species. Ozone SUM06 exposures greater than 13 ppm-h decreased cherry branch elongation 18%; peak 1-h exposures greater than 93 ppb reduced milkweed stem height 13%; and peak 1-h concentrations greater than 98 ppb reduced pod formation 11% in milkweed. Published by Elsevier Ltd.",9.2.5,Ambient Gradients,8.1.2.1.4,Ambient Gradients
179908,18234317,WOS:000254884000014,10.1016/j.jaci.2007.12.004,Exhaled breath malondialdehyde as a marker of effect of exposure to air pollution in children with asthma,"Romieu, I; Barraza-Villarreal, A; Escamilla-Nu?ez, C; Almstrand, AC; Diaz-Sanchez, D; Sly, PD; Olin, AC",2008,"BACKGROUND: Assessment of the adverse effects of oxidative stress related to air pollution is limited by the lack of biological markers of dose to the lungs.

OBJECTIVE: We evaluated the use of exhaled breath condensate (EBC) malondialdehyde as a biomarker of exposure to traffic-related pollution in children with asthma as part of a panel study in Mexico City.

METHODS: Standard spirometry and collection of EBC and nasal lavage were performed. Environmental monitoring sites were located within 5 km of the children's homes and schools. Data were analyzed by using generalized estimating equations.

RESULTS: A total of 480 samples of malondialdehyde were obtained from 107 patients with asthma, with a median level of 18.7 (interquartile range [IQR], 12.4-28.7) nmol. Ambient particulates less than 2.5 microg/m(3) and ozone levels on the day of sampling were significantly associated with higher malondialdehyde levels. A 14.2-microg/m(3) (IQR) increase in 8-hour moving average particulates less than 2.5 microg/m(3) in size was associated with a 1.12-nmol increase in malondialdehyde and a 15.9-ppb (IQR) increase in 8-hour moving average ozone with a 1.16-nmol increase in malondialdehyde. Malondialdehyde levels were inversely associated with forced vital capacity and FEV(1) and positively associated with IL-8 levels in nasal lavage.

CONCLUSION: Exhaled breath condensate malondialdehyde was related to both air pollution exposure and changes in lung function and inflammatory markers.",6.2.3.2,Epidemiology,0,0
179945,19150462,WOS:000264912700009,10.1016/j.neuro.2008.12.011,Neurobehavioral effects of ambient air pollution on cognitive performance in US adults,"Chen, JC; Schwartz, J",2009,"Background:In vivo animal experiments demonstrate neurotoxicity of exposures to particulate matter (PM) and ozone, but only one small epidemiological study had linked ambient air pollution with central nervous system (CNS) functions in children.
Objectives: To examine the neurobehavioral effects associated with long-term exposure to ambient PM and ozone in adults.
Methods:We conducted a secondary analysis of the Neurobehavioral Evaluation System-2 (NES2) data (including a simple reaction time test [SRTT] measuring motor response speed to a visual stimulus; a symbol-digit substitution test [SDST] for coding ability; and a serial-digit learning test [SDLT] for attention and short-term memory) from 1764 adult participants (aged 37.5 ? 10.9 years) of the Third National Health and Nutrition Examination Survey in 1988?1991. Based on ambient PM10 (PM with aerodynamic diameter <10 ?m) and ozone data from the EPA Aerometric Information Retrieval System database, estimated annual exposure prior to the examination were aggregated at the centroid of each census-block group of geocoded residences, using distance-weighted averages from all monitors in the residing and adjoining counties. Generalized linear models were constructed to examine the associations, adjusting for potential confounders.
Results:In age- and sex-adjusted models, PM10 predicted reduced CNS functions, but the association disappeared after adjustment for sociodemographic factors. There were consistent associations between ozone and reduced performance in NES2. In models adjusting for demographics, socioeconomic status, lifestyle, household and neighborhood characteristics, and cardiovascular risk factors, ozone predicted high scores in SDST and SDLT, but not in SRTT. Each 10-ppb increase in annual ozone was associated with increased SDST and SDLT scores by 0.16 (95%CI: 0.01, 0.23) and 0.56 (95%CI: 0.07, 1.05), equivalent to 3.5 and 5.3 years of aging-related decline in cognitive performance.
Conclusions:Our study provides the first epidemiological data supporting the adverse neurobehavioral effects of ambient air pollutants in adults.",6.4,Central Nervous System Effects ,7.2.2.1,"Introduction, Summary from the 213 Ozone ISA, and Scope for Current Review"
179965,,WOS:000226404800006,10.1016/j.foreco.2004.10.007,Predicting the effects of tropospheric ozone on regional productivity of ponderosa pine and white fir,"Weinstein, DA; Laurence, JA; Retzlaff, WA; Kern, JS; Lee, EH; Hogsett, WE; Weber, J",2005,"We simulated forest dynamics of the regional ponderosa pine?white fir conifer forest of the San Bernadino and Sierra Nevada
mountains of California to determine the effects of high ozone concentrations over the next century and to compare the responses
to our similar study for loblolly pine forests of the southeast. As in the earlier study, we linked two models, TREGRO and
ZELIG, to consider both physiological effects within individual trees and competitive interactions within forest communities.
We represented regional effects by simulating at three sites in California, Lassen National Park, Yosemite National Park, and
Crestline in the San Bernardino Mountains. At each of these locations, we simulated the response to altered pollutant conditions
of 0.5, 1.5, 1.75, and 2 times ambient ozone. Of the two major dominant species in this forest, white fir showed little response, but
ponderosa pine was predicted to show large effects. Ambient ozone at Crestline (approximately 110 ppm h, and larger than twice
the ambient concentration at either of the other sites) was predicted to decrease individual tree carbon budgets by 10%. This effect was predicted to lead to a decrease in ponderosa pine abundance under average climatic conditions by 16% were these concentrations to continue over the next century. A doubling of ozone at Crestline over the next 100 years was predicted to decrease this budget by an additional 11%, leading to a decline in abundance of 41%. Effects at the other sites were predicted to be smaller (effects of current ambient ozone on abundance of 10% at Yosemite and 0% at Lassen) in proportion to the smaller exposures at those sites. Decreases in chronic moisture availability at all three sites were predicted to reduce these effects, particularly if ozone exposures rise.",9.4.3.4,Ecosystem Productivity and Carbon Sequestration,0,0
180168,18849779,,10.1097/01.PHH.0000338371.53242.0e,Tracking associations between ambient ozone and asthma-related emergency department visits using case-crossover analysis,"Paulu, C; Smith, AE",2008,"Traditional environmental public health surveillance
consists of separately measuring hazards, exposures,
and health outcomes. The Environmental Public Health
Tracking (EPHT) Network seeks to accrue additional information
by linking hazard or exposure data to health outcomes data. A
natural progression is to consider tracking the ?link? itself, that
is, to track the association between an environmental hazard and
a health outcome. The Maine EPHT Program conducted a
case-crossover analysis to measure associations between daily
estimated ambient ozone and particulate matter (PM2.5) and
asthma-related emergency department (ED) visits for
2000?2003. We found an overall association of 7 percent (95%
confidence interval, 4?11) excess asthma-related ED visits per
10-ppb increase in ozone averaged over 4 days (lag 0?3). The
association was positive in the first 3 years and negative in the
last. The excess risk was concentrated among females aged 15
to 34 and males younger than 15. The methodology for tracking
associations between ambient air quality and acute morbidity is
not generalizable to most other EPHT topic areas, but there are
ample reasons to pursue this activity. The analysis can potentially
help evaluate the effectiveness of regulatory and intervention
programs, as well as inform us about trends, sensitive
subpopulations, and changing potency of air constituents.",8.3.1.1,Children ,0,0
180173,16005760,WOS:000230978800012,10.1016/j.envpol.2005.01.035,Does living in elevated CO2 ameliorate tree response to ozone? A review on stomatal responses,"Paoletti, E; Grulke, NE",2005,"Short-term elevated O3 reduces photosynthesis, which reduces stomatal conductance ( gs) in response to increased substomatal CO2 concentration (Ci). Further exposure causes stomata to become sluggish in response to environmental stimuli. Exposure to
elevated CO2 stimulates rapid stomata closure in response to increased Ci. This reduction in gs may not be sustained over time as
photosynthesis down-regulates and with it, gs. The relationship between gs and photosynthesis may not be constant because stomata
respond more slowly to environmental changes than photosynthesis, and because elevated CO2 may alter guard cell sensitivity to other signals. Also, reduced stomatal density (and gs) in response to long-term CO2 enrichment suggests sustained reduction in gs. Elevated CO2 is believed to ameliorate the deleterious O3 effects by reducing gs and thus the potential O3 flux into leaves. Confirmation that gs acclimation to CO2 enrichment does not lessen over time is critical for developing meaningful O3 flux scenarios.",9.3.2.1,Changes in Stomatal Function,0,0
180189,,WOS:000175749000004,10.1046/j.1365-2486.2002.00482.x,"Interactive effects of nitrogen deposition, tropospheric ozone, elevated CO2 and land use history on the carbon dynamics of northern hardwood forests","Ollinger, SV; Aber, JD; Reich, PB; Freuder, RJ",2002,"Temperate forests are affected by a wide variety of environmental factors that stem from human industrial and agricultural activities. In the north-eastern US, important change agents include tropospheric ozone, atmospheric nitrogen deposition, elevated CO2 , and historical human land use. Although each of these has received attention for its effects on forest carbon dynamics, integrated analyses that examine their combined effects are rare. To examine the relative importance of all of these factors on current forest growth and carbon balances, we included them individually and in combination in a forest ecosystem model that was applied over the period of 1700-2000 under different scenarios of air pollution and land use history. <br> <br>Results suggest that historical increases in CO2 and N deposition have stimulated forest growth and carbon uptake, but to different degrees following agriculture and timber harvesting. These differences resulted from the effects of each land use scenario on soil C and N pools and on the resulting degree of growth limitations by carbon vs. nitrogen. Including tropospheric ozone in the simulations offset a substantial portion of the increases caused by CO2 and N deposition. This result is particularly relevant given that ozone pollution is widespread across much of the world and because broad-scale spatial patterns of ozone are coupled with patterns of nitrogen oxide emissions. This was demonstrated across the study region by a significant correlation between ozone exposure and rates of N deposition and suggests that the reduction of N-induced carbon sinks by ozone may be a common phenomenon in other regions. <br> <br>Collectively, the combined effects of all physical and chemical factors we addressed produced growth estimates that were surprisingly similar to estimates obtained in the absence of any form of disturbance. The implication of this result is that intact forests may show relatively little evidence of altered growth since preindustrial times despite substantial changes in their physical and chemical environment.",9.4.3.4,Ecosystem Productivity and Carbon Sequestration,0,0
180341,,WOS:000230432100006,10.1111/j.1365-3040.2005.01325.x,Signalling and cell death in ozone-exposed plants,"Kangasjarvi, J; Jaspers, P; Kollist, H",2005,"Experiments with Arabidopsis mutants and sensitive and
tolerant pairs in several other species have elucidated the
molecular basis of plant ozone sensitivity and ozone lesion
development. They have indicated an important role for
hormonal signalling in determining the outcome of ozone
challenge at the cellular level. The reactive oxygen species
(ROS) from ozone degradation can cause either direct
necrotic damage or induce the process of programmed cell
death. Perception of ozone or ROS from its degradation in
the apoplast activates several signal transduction pathways
that regulate the responses of the cells to the increased
oxidative load. Plant hormones salicylic acid, jasmonic acid,
ethylene and abscisic acid are involved in determining the
duration and extent of ozone-induced cell death and its
propagation. Salicylic acid is required for the programmed
cell death, ethylene promotes endogenous ROS formation
and lesion propagation, and jasmonic acid is involved in
limiting the lesion spreading. Abscisic acid is most likely
involved through the regulation of stomata and thus is
expected to affect lesion initiation. The roles and interactions
of perception of ozone, the immediate downstream
responses, hormone biosynthesis and signalling during
ozone lesion initiation and formation are reviewed.",9.3.3.1,Ozone Signal Transduction,0,0
